idx;date;rubro;subrubro;detalle;BANCIEN S.A;BANCAMIA;BANCO W S.A.;BANCOOMEVA;BANCO FALABELLA S.A.;BANCO PICHINCHA S.A.;BANCO MUNDO MUJER S.A.;LULO BANK S.A.
2262;2024-09-30 00:00:00;INDICADORES DE RIESGO POR TIEMPO;TOTAL CARTERA;3-4 MESES;1082.64;22429.65;12854.21;0;0;0;16798.22;0
2263;2024-09-30 00:00:00;INDICADORES DE RIESGO POR TIEMPO;TOTAL CARTERA;+4 MESES;6349.8;37874.25;64673.45;0;0;0;84704.53;0
2264;2024-09-30 00:00:00;INDICADORES DE RIESGO POR TIEMPO;TOTAL CARTERA;Bruto;60513.57;1483348.76;1408175.16;0;0;0;2040015.41;0
2265;2024-09-30 00:00:00;INDICADORES DE RIESGO POR TIEMPO;TOTAL CARTERA;Vencido;9364.1;119461.53;98624.24;0;0;0;145044.33;0
2266;2024-09-30 00:00:00;INDICADORES DE RIESGO POR TIEMPO;TOTAL CARTERA;Vigente / Bruto;0.845256196;0.919464975;0.929963088;0;0;0;0.928900375;0
2267;2024-09-30 00:00:00;INDICADORES DE RIESGO POR TIEMPO;TOTAL CARTERA;Calidad;0.154743804;0.080535025;0.070036912;0;0;0;0.071099625;0
2268;2024-09-30 00:00:00;INDICADORES DE RIESGO POR TIEMPO;TOTAL CARTERA;Bruto Microcredito / Bruto Total;0.031301711;0.887255911;0.801607177;0;0;0;0.756964889;0
2269;2024-09-30 00:00:00;INDICADORES DE RIESGO POR TIEMPO;TOTAL CARTERA;Cubrimiento;1.134405869;1.036162604;1.136267818;0;0;0;1.256311915;0
2270;2024-09-30 00:00:00;CARTERA Y LEASING POR CALIFICACION;0;0;0;0;0;0;0;0;0;0
2271;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;0;0;0;0;0;0;0;0;0
2272;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;A;1828184.38;1465882.75;1487855.7;3841394.97;4192926.8;2181284.15;2380992.83;303062.71
2273;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;B;35003.42;71499.33;140075.21;120698.99;137696.77;61022.81;79862.91;11264.21
2274;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;C;22596.34;45160.59;20752.26;109269.16;101583.91;21214.9;47624.82;6324.94
2275;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;D;33198.99;42253.16;27011.32;101298.55;159420.07;84502.48;34008.04;13957.89
2276;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;E;14252.03;47042.89;80995.31;58680.54;135281.12;33657.01;152504.84;4540.54
2277;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;Bruto;1933235.16;1671838.72;1756689.8;4231342.21;4726908.67;2381681.35;2694993.44;339150.29
2278;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;B, C, D Y E;105050.78;205955.97;268834.1;389947.24;533981.87;200397.2;314000.61;36087.58
2279;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;Vigente / Bruto;0.94566063;0.876808709;0.846965526;0.907843133;0.887033597;0.915858937;0.883487431;0.893594135
2280;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;Calidad;0.05433937;0.123191291;0.153034474;0.092156867;0.112966403;0.084141063;0.116512569;0.106405865
2281;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;Cubrimiento;0.964762756;0.698684044;0.51861624;0.569319019;0.668206451;0.811586888;0.726159322;0.796879702
2282;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;TOTAL COMERCIAL;0;0;0;0;0;0;0;0
2283;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;A;12570.58;140267.12;163683.01;739964.23;0;612812.31;331953.6;300
2284;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;B;13972.14;4977.57;19595.95;32772.28;0;42850.97;6423.89;0
2285;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;C;2025.66;4005.88;5044.19;30885.23;0;4601.49;3418.81;0
2286;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;D;12066.04;9264.08;8980.37;47289.13;40.58;43497.7;19646.91;0
2287;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;E;3571.8;299;4020.16;8518.4;0;975.8;6564.08;0
2288;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;Bruto;44206.22;158813.65;201323.68;859429.27;40.58;704738.27;368007.29;300
2289;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;B, C, D Y E;31635.64;18546.53;37640.67;119465.04;40.58;91925.96;36053.69;0
2290;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;Vigente / Bruto;0.284362246;0.883218288;0.813034065;0.860994914;0;0.869560142;0.902029957;1
2291;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;Calidad;0.715637754;0.116781712;0.186965935;0.139005086;1;0.130439858;0.097970043;0
2292;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;Bruto Comercial / Bruto Total;0.022866447;0.094993403;0.114604001;0.20311032;8.58489E-06;0.295899479;0.136552203;0.000884564
2293;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;Cubrimiento;0.395739742;1.040314819;0.455425209;0.412046989;0.568506654;0.407229035;0.751259302;0
2294;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;TOTAL CONSUMO;0;0;0;0;0;0;0;0
2295;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;A;1770447.16;1897.63;123680.83;1631733.34;4192926.8;1568471.84;268207.29;302762.71
2296;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;B;17825.9;41.44;18075.83;76465.26;137696.77;18171.84;3281.1;11264.21
2297;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;C;18813.75;56.07;104.71;57905.94;101583.91;16613.41;2124.14;6324.94
2298;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;D;18647.92;9.56;2823.79;47750.41;159379.49;41004.78;5385.01;13957.89
2299;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;E;2780.66;87.29;2505.8;37771.84;135281.12;32681.21;7973.2;4540.54
2300;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;Bruto;1828515.39;2091.99;147190.96;1851626.79;4726868.09;1676943.08;286970.74;338850.29
2301;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;B, C, D Y E;58068.23;194.36;23510.13;219893.45;533941.29;108471.24;18763.45;36087.58
2302;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;Vigente / Bruto;0.968242963;0.907093246;0.840274634;0.881243104;0.887041212;0.935316087;0.934615459;0.893499929
2303;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;Calidad;0.031757037;0.092906754;0.159725366;0.118756896;0.112958788;0.064683913;0.065384541;0.106500071
2304;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;Bruto Consumo / Bruto Total;0.945831851;0.001251311;0.083788817;0.437597977;0.999991415;0.704100521;0.106482909;0.999115436
2305;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;Cubrimiento;1.34681064;1.159600741;0.434522055;0.600234523;0.668214028;1.154267435;0.997038924;0.79656325
2306;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;TOTAL VIVIENDA;0;0;0;0;0;0;0;0
2307;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;A;0;26969.15;0;1469697.4;0;0;0;0
2308;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;B;0;380.79;0;11461.45;0;0;0;0
2309;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;C;0;134.22;0;20477.99;0;0;0;0
2310;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;D;0;42.09;0;6259.01;0;0;0;0
2311;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;E;0;58.06;0;12390.3;0;0;0;0
2312;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;Bruto;0;27584.31;0;1520286.15;0;0;0;0
2313;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;B, C, D Y E;0;615.16;0;50588.75;0;0;0;0
2314;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;Vigente / Bruto;0;0.977698917;0;0.966724192;0;0;0;0
2315;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;Calidad;0;0.022301083;0;0.033275808;0;0;0;0
2316;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;Bruto Vivienda / Bruto Total;0;0.016499385;0;0.359291703;0;0;0;0
2317;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;Cubrimiento;0;0.970446713;0;0.806336191;0;0;0;0
2318;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;TOTAL MICROCREDITO;0;0;0;0;0;0;0;0
2319;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;A;45166.64;1296748.85;1200491.86;0;0;0;1780831.94;0
2320;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;B;3205.38;66099.53;102403.43;0;0;0;70157.92;0
2321;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;C;1756.93;40964.42;15603.36;0;0;0;42081.87;0
2322;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;D;2485.03;32937.43;15207.16;0;0;0;8976.12;0
2323;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;E;7899.57;46598.54;74469.35;0;0;0;137967.56;0
2324;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;Bruto;60513.55;1483348.77;1408175.16;0;0;0;2040015.41;0
2325;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;B, C, D Y E;15346.91;186599.92;207683.3;0;0;0;259183.47;0
2326;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;Vigente / Bruto;0.746388867;0.87420361;0.852516004;0;0;0;0.872950239;0
2327;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;Calidad;0.253611133;0.12579639;0.147483996;0;0;0;0.127049761;0
2328;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;Bruto Microcredito / Bruta Total;0.031301702;0.887255901;0.801607182;0;0;0;0.756964889;0
2329;2024-09-30 00:00:00;TOTAL CARTERA Y LEASING;0;Cubrimiento;0.692171258;0.66335275;0.539588643;0;0;0;0.703057645;0
2330;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;0;0;0;0;0;0;0;0;0
2331;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;TOTAL;101349.08;143898.15;139421.73;222004.38;356810.13;162639.74;228014.47;28757.46
2332;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;A;28240.9;31679.53;19375.52;54515.19;67190.28;34858.11;30119.39;5513.07
2333;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;B;1600.66;12942.97;6177.92;8629.23;11024.99;1930.18;2742.88;744.57
2334;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;C;2701.53;19665.96;3579.57;12745.61;11733.85;2343.97;8289.22;771.71
2335;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;D;23535.99;29896.43;15039.28;66898.64;128761.47;56986.02;17935.18;11226.09
2336;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;E;14249.19;32136.85;79407.26;53072.51;134484.86;33656.34;143366.1;4540.54
2337;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;OTRAS;605.14;15109.33;14081.75;15202.86;0;1165;20400.15;0
2338;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;COMPONENTE CONTRACICLICO;30415.67;2467.08;1760.43;10940.34;3614.68;31700.12;5161.55;5961.48
2339;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;COMERCIAL;12519.48;19294.23;17142.51;49225.21;23.07;37434.92;27085.67;11.42
2340;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;A;135.55;5606.45;4476.19;6236.2;0;6186.03;8194.55;6.77
2341;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;B;397.18;1263.56;1043.76;705.34;0;1010.95;371.68;0
2342;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;C;239.91;1991.9;706.37;2199.21;0;533.26;417.6;0
2343;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;D;7503.41;7742.84;5429.75;26912.44;22.32;23880.12;9734.87;0
2344;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;E;3571.8;247.08;4020.16;8518.4;0;975.8;5336.87;0
2345;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;OTRAS;0;0;0;0;0;0;0;0
2346;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;COMPONENTE CONTRACICLICO;671.63;2442.4;1466.28;4653.62;0.75;4848.76;3030.1;4.65
2347;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;CONSUMO;78206.91;225.38;10215.67;131987.64;356787.06;125204.82;18707.89;28746.04
2348;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;A;27653.68;61.63;2894.41;33474.36;67190.28;28672.08;4116.52;5506.3
2349;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;B;1101.56;18.38;1982.34;7491.06;11024.99;919.23;153.74;744.57
2350;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;C;2111.29;24.99;13.8;8370.96;11733.85;1810.71;255.84;771.71
2351;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;D;14815.68;8.5;2542.89;38592.69;128739.15;33105.9;4115.96;11226.09
2352;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;E;2780.66;87.2;2488.08;37771.84;134484.86;32680.54;7934.38;4540.54
2353;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;OTRAS;0;0;0;0;0;1165;0;0
2354;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;COMPONENTE CONTRACICLICO;29744.04;24.68;294.15;6286.73;3613.93;26851.36;2131.45;5956.83
2355;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;VIVIENDA;0;596.98;0;40791.54;0;0;0;0
2356;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;A;0;269.69;0;14804.63;0;0;0;0
2357;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;B;0;12.19;0;432.83;0;0;0;0
2358;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;C;0;13.42;0;2175.44;0;0;0;0
2359;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;D;0;8.42;0;1393.51;0;0;0;0
2360;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;E;0;17.42;0;6782.27;0;0;0;0
2361;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;OTRAS;0;275.84;0;15202.86;0;0;0;0
2362;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;MICROCREDITO;10622.69;123781.57;112063.55;0;0;0;182220.92;0
2363;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;A;451.67;25741.76;12004.92;0;0;0;17808.32;0
2364;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;B;101.92;11648.84;3151.82;0;0;0;2217.46;0
2365;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;C;350.33;17635.65;2859.4;0;0;0;7615.78;0
2366;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;D;1216.9;22136.67;7066.64;0;0;0;4084.35;0
2367;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;E;7896.73;31785.15;72899.02;0;0;0;130094.85;0
2368;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;OTRAS;605.14;14833.49;14081.75;0;0;0;20400.15;0
2369;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;0;OTRAS;605.14;15109.33;14081.75;15202.86;0;1165;20400.15;0
2370;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;DETERIORO COMPONENTE CONTRACICLICO;0;30415.67;2467.08;1760.43;10940.35;3614.68;31700.12;5161.55;5961.48
2371;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;DETERIORO COMPONENTE CONTRACICLICO;COMERCIAL;671.63;2442.4;1466.28;4653.62;0.75;4848.76;3030.1;4.65
2372;2024-09-30 00:00:00;DETERIORO CARTERA Y LEASING;DETERIORO COMPONENTE CONTRACICLICO;CONSUMO;29744.04;24.68;294.15;6286.73;3613.93;26851.36;2131.45;5956.83
2373;2024-12-31 00:00:00;0;0;Cifras con corte a 04-feb-2025;0;0;0;0;0;0;0;0
2374;2024-12-31 00:00:00;BALANCE (cifras en $ millones);0;0;0;0;0;0;0;0;0;0
2375;2024-12-31 00:00:00;ACTIVOS;0;0;2660857.88;2233722.57;2599612.81;5554928.82;6121187.61;3466342.48;3327850.85;1089532.13
2376;2024-12-31 00:00:00;ACTIVOS;DISPONIBLE;0;345546.7;153541.94;224443.53;424325.54;521412.32;147214;208699.84;62523
2377;2024-12-31 00:00:00;ACTIVOS;POSICIONES ACTIVAS EN OPERACIONES DE MERCADO MONETARIO Y RELACIONADAS;0;0;72748.98;125184.14;129472.43;0;405094.16;80155.99;332231.75
2378;2024-12-31 00:00:00;ACTIVOS;POSICIONES ACTIVAS EN OPERACIONES DE MERCADO MONETARIO Y RELACIONADAS;INTERBANCARIOS;0;72748.98;125184.14;0;0;0;80155.99;44534.57
2379;2024-12-31 00:00:00;ACTIVOS;POSICIONES ACTIVAS EN OPERACIONES DE MERCADO MONETARIO Y RELACIONADAS;OPERACIONES DE REPORTO O REPO;0;0;0;0;0;0;0;0
2380;2024-12-31 00:00:00;ACTIVOS;POSICIONES ACTIVAS EN OPERACIONES DE MERCADO MONETARIO Y RELACIONADAS;OPERACIONES SIMULTÁNEAS;0;0;0;129472.43;0;405094.16;0;287697.18
2381;2024-12-31 00:00:00;ACTIVOS;POSICIONES ACTIVAS EN OPERACIONES DE MERCADO MONETARIO Y RELACIONADAS;OPERACIONES DE TRANSFERENCIA TEMPORAL DE VALORES;0;0;0;0;0;0;0;0
2382;2024-12-31 00:00:00;ACTIVOS;POSICIONES ACTIVAS EN OPERACIONES DE MERCADO MONETARIO Y RELACIONADAS;OTRAS POSICIONES ACTIVAS EN OPERACIONES DE MERCADO MONETARIO;0;0;0;0;0;0;0;0
2383;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;0;210899.43;64032.77;70021.46;605074.53;524472.27;619060.72;331236.87;89869.46
2384;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA;6064.95;64008.78;0;315252.21;5465.15;0;197961.56;31040.15
2385;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO;489.53;23.99;544.27;17844.48;0;1167.93;50392.75;0
2386;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A COSTO AMORTIZADO;111284.9;0;64331.01;223343.83;343590.57;136549.42;82882.56;11703.31
2387;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES  A VALOR RAZONABLE CON CAMBIOS EN EL ORI   - INSTRUMENTOS DE PATRIMONIO;3579.17;0;0;13150.28;0;112.96;0;0
2388;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS ENTREGADOS EN OPERACIONES DE MERCADO MONETARIO - INSTRUMENTOS REPRESENTATIVOS DE DEUDA (DERECHOS DE TRANSFERENCIA);0;0;0;10319.1;0;0;0;0
2389;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS ENTREGADOS EN OPERACIONES DE MERCADO MONETARIO - INSTRUMENTOS DE PATRIMONIO (DERECHOS DE TRANSFERENCIA);0;0;0;0;0;0;0;0
2390;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A COSTO AMORTIZADO CON CAMBIOS EN RESULTADOS  ENTREGADOS EN OPERACIONES DE MERCADO MONETARIO - INSTRUMENTOS REPRESENTATIVOS DE DEUDA (DERECHOS DE TRANSFERENCIA);0;0;0;24393.48;0;0;0;0
2391;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN EL ORI ENTREGADOS EN OPERACIONES DE MERCADO MONETARIO - INSTRUMENTOS DE PATRIMONIO;0;0;0;0;0;0;0;0
2392;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS ENTREGADAS EN GARANTÍA DE OPERACIONES CON INSTRUMENTOS DERIVADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA;0;0;0;0;0;0;0;0
2393;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS ENTREGADOS EN GARANTÍA DE OPERACIONES CON INSTRUMENTOS DERIVADOS - INSTRUMENTOS DE PATRIMONIO;0;0;0;0;0;0;0;0
2394;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A COSTO AMORTIZADO CON CAMBIOS EN RESULTADOS ENTREGADOS EN GARANTÍA DE OPERACIONES CON INSTRUMENTOS DERIVADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA;0;0;0;0;0;0;0;0
2395;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN EL ORI ENTREGADOS EN GARANTÍA DE OPERACIONES CON INSTRUMENTOS DERIVADOS - INSTRUMENTOS DE PATRIMONIO;0;0;0;0;0;0;0;0
2396;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS DE PATRIMONIO - POR EXCEDENTES DE ÓRDENES DE COMPRA;0;0;0;0;0;0;0;0
2397;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN RESULTADOS - INSTRUMENTOS REPRESENTATIVOS DE DEUDA - POR EXCEDENTES DE ÓRDENES DE COMPRA;0;0;0;0;0;0;0;0
2398;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES EN SUBSIDIARIAS Y FILIALES;0;0;0;0;0;0;0;0
2399;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES EN ASOCIADAS;0;0;0;0;0;0;0;0
2400;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN EL ORI - INSTRUMENTOS REPRESENTATIVOS DE DEUDA;0;0;5023.65;0;137037.38;420970.61;0;37471.46
2401;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES PATRIMONIALES EN ENTIDADES EN LIQUIDACIÓN;0;0;0;0;0;0;0;0
2402;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES EN TÍTULOS SOBRE PRODUCTOS Y EN PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES  - MERCADO SECUNDARIO;0;0;0;0;0;0;0;0
2403;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES EN ACUERDOS CONJUNTOS;0;0;0;0;0;0;0;0
2404;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN EL ORI ENTREGADOS EN OPERACIONES DE MERCADO MONETARIO - INSTRUMENTOS DE DEUDA;0;0;0;0;0;55663.93;0;9654.54
2405;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A VALOR RAZONABLE CON CAMBIOS EN EL ORI ENTREGADOS EN GARANTÍA DE OPERACIONES CON INSTRUMENTOS DERIVADOS - INSTRUMENTOS DE DEUDA;0;0;0;0;36701.82;0;0;0
2406;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES  A VARIACIÓN PATRIMONIAL CON CAMBIOS EN EL ORI  - INSTRUMENTOS DE PATRIMONIO;0;0;0;0;0;4595.87;0;0
2407;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES A VALOR RAZONABLE CON CAMBIO;0;0;0;0;0;0;0;0
2408;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;OPERACIONES CARRUSEL;0;0;0;0;0;0;0;0
2409;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;OPERACIONES DE CONTADO;0;0;122.53;0;0;0;0;0
2410;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;CONTRATOS FORWARD - DE NEGOCIACIÓN;0;0;0;0;0;0;0;0
2411;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;CONTRATOS DE FUTUROS – DE NEGOCIACIÓN;0;0;0;0;0;0;0;0
2412;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;SWAPS – DE NEGOCIACIÓN;0;0;0;0;1677.35;0;0;0
2413;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;OPCIONES DE NEGOCIACIÓN;0;0;0;0;0;0;0;0
2414;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;CONTRATOS FORWARD - DE COBERTURA;0;0;0;0;0;0;0;0
2415;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;CONTRATOS DE FUTUROS – DE COBERTURA;0;0;0;0;0;0;0;0
2416;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;SWAPS – DE COBERTURA;0;0;0;0;0;0;0;0
2417;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;OPCIONES DE COBERTURA;0;0;0;0;0;0;0;0
2418;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;INVERSIONES DERECHOS FIDUCIARIOS;89594.22;0;0;771.15;0;0;0;0
2419;2024-12-31 00:00:00;ACTIVOS;INVERSIONES Y OPERACIONES CON DERIVADOS;OTRAS INVERSIONES DE LAS RESERVAS INTERNACIONALES;0;0;0;0;0;0;0;0
